name,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Maruti Swift Dzire LDI,2019,558000,0.02965486329760012,0.6761904761904761,0.2093959731543624,0.11225490196078432,190.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Santro Xing GLS,2010,165000,0.023723805908688826,0.4266666666666667,0.15503355704697988,0.0797930283224401,96.1,5,False,False,True,True,False,True,False,False,False,True
Hyundai i20 Sportz 1.4 CRDi,2012,300000,0.033891332861108195,0.5214285714285714,0.25906040268456376,0.15239651416122008,219.6,5,True,False,False,True,False,True,False,True,False,False
Hyundai Santro Magna BSIV,2019,500000,0.0021178111347976833,0.48333333333333334,0.15503355704697988,0.09586056644880177,99.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra XUV500 W8 4WD,2012,900000,0.04236427198812433,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
BMW X5 3.0d,2008,830000,0.025418393734092055,0.26190476190476186,0.7949664429530201,0.5506535947712419,53.0,5,True,False,False,True,False,False,False,False,False,True
Skoda Rapid 1.5 TDI Ambition,2014,640000,0.02753662851584609,0.5033333333333333,0.2932885906040268,0.1925925925925926,250.0,5,True,False,False,True,False,True,False,True,False,False
Mahindra Scorpio S10 7 Seater,2015,900000,0.02965486329760012,0.36666666666666664,0.5218120805369127,0.23747276688453162,280.0,7,True,False,False,True,False,True,False,False,False,True
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,450000,0.025418393734092055,0.4333333333333333,0.2093959731543624,0.11165577342047932,172.5,7,True,False,False,True,False,True,False,False,False,False
Maruti Ciaz 1.3 Alpha,2018,825000,0.03473862677380981,0.6688095238095237,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Tata Aria Pleasure 4x2,2013,500000,0.033891332861108195,0.32619047619047614,0.5218120805369127,0.286764705882353,320.0,7,True,False,False,True,False,True,False,True,False,False
Mahindra KUV 100 mFALCON G80 K6 AW,2017,325000,0.0021178111347976833,0.4321428571428571,0.19261744966442954,0.1339869281045752,115.0,6,False,False,True,True,False,True,False,True,False,False
Renault Duster 110PS Diesel RxL,2014,450000,0.05634462154770095,0.45261904761904764,0.2808724832214765,0.20601851851851855,248.0,5,True,False,False,True,False,True,False,False,False,False
Honda WR-V i-VTEC VX,2017,675000,0.010590750261813818,0.41666666666666663,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,True,False,True,False,True,False,False
Tata Zest Revotron 1.2 XT,2017,415000,0.006354280698305751,0.41833333333333333,0.19093959731543622,0.15223311546840962,140.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Creta 1.4 CRDi S,2017,1100000,0.01694545460707592,0.509047619047619,0.25906040268456376,0.15223311546840962,219.7,5,True,False,False,True,False,True,False,False,False,False
Volkswagen Ameo 1.2 MPI Comfortline,2016,500000,0.014827219825321886,0.40476190476190477,0.19261744966442954,0.11151960784313726,110.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Bolero 2011-2019 ZLX,2014,509999,0.02965486329760012,0.38,0.6372483221476509,0.0797930283224401,195.0,7,True,False,False,True,False,True,False,True,False,False
Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2007,200000,0.06439391371836628,0.25,0.6661073825503355,0.23747276688453162,290.0,9,True,False,False,True,False,True,True,False,False,False
Maruti 800 AC BSIII,2007,60000,0.04236427198812433,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,True,False,False
Hyundai Verna 1.6 CRDI,2013,500000,0.033891332861108195,0.5314285714285714,0.3214765100671141,0.25462962962962965,259.9,5,True,False,False,True,False,True,False,True,False,False
Tata Indica V2 DLE BSII,2009,45000,0.04236427198812433,0.40952380952380946,0.25906040268456376,0.05637254901960785,8.5,5,True,False,False,True,False,True,False,True,False,False
Renault KWID RXT,2017,270000,0.021181924170583986,0.5992857142857143,0.05872483221476513,0.05582788671023965,72.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Active 1.2 S,2017,550000,0.01694545460707592,0.4092857142857143,0.19228187919463088,0.13360566448801747,114.73,5,False,False,True,True,False,True,False,False,False,False
Renault KWID 1.0 RXT Optional,2016,235000,0.025418393734092055,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 1.2 Spotz,2018,600000,0.01694545460707592,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,False,False,False
Honda Jazz 1.5 VX i DTEC,2015,525000,0.025418393734092055,0.65,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift VDI,2012,325000,0.03812780242461626,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire ZDI,2014,420000,0.03812780242461626,0.557142857142857,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Alto K10 LXI,2014,229999,0.025418393734092055,0.4980952380952381,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift Dzire ZDI,2013,375000,0.033891332861108195,0.557142857142857,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,True,False,False,False
Mahindra Scorpio VLX 2WD BSIV,2012,750000,0.05083721111514047,0.2869047619047619,0.5218120805369127,0.23747276688453162,290.0,8,True,False,False,True,False,True,False,False,False,False
Tata Tiago 1.2 Revotron XZ,2018,400000,0.01694545460707592,0.5676190476190476,0.1929530201342282,0.13943355119825712,114.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra XUV500 W6 2WD,2013,600000,0.038551449380967065,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
Hyundai Santro Xing XK eRLX Euro II,2008,110000,0.033891332861108195,0.4238095238095238,0.15503355704697988,0.08224400871459696,9.8,5,False,False,True,True,False,True,False,False,False,True
Maruti 800 AC,2007,45000,0.031034681434434698,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,False,False,False
Mahindra Bolero Pik-Up CBC 1.7T,2019,722000,0.033891332861108195,0.0,0.6372483221476509,0.10130718954248367,200.0,2,True,False,False,True,False,True,False,False,False,False
Tata Tiago 2019-2020 XZ,2020,500000,0.006354280698305751,0.5676190476190476,0.1929530201342282,0.13897058823529412,114.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Verna CRDi SX ABS,2007,250000,0.046600741551632394,0.430952380952381,0.2916107382550335,0.21023965141612205,24.0,5,True,False,False,True,False,True,False,True,False,False
Skoda Rapid 1.5 TDI Ambition BSIV,2018,950000,0.01694545460707592,0.503095238095238,0.2932885906040268,0.2064270152505447,250.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire ZDI,2018,780000,0.012708985043567853,0.6761904761904761,0.2093959731543624,0.11225490196078432,190.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Santro Asta BSIV,2018,575000,0.012708985043567853,0.48333333333333334,0.15503355704697988,0.09586056644880177,99.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 1.2 Spotz,2017,563000,0.012708985043567853,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,True,False,False
Tata Tiago 1.2 Revotron XZ,2017,450000,0.006354280698305751,0.5676190476190476,0.1929530201342282,0.13943355119825712,114.0,5,False,False,True,True,False,True,False,False,False,False
Maruti 800 AC,1999,80000,0.011149964244196883,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Asta 1.4 CRDi (Diesel),2010,320000,0.057191915460402566,0.5476190476190476,0.25906040268456376,0.15577342047930287,22.4,5,True,False,False,True,False,True,False,True,False,False
Honda Civic 1.8 V MT,2008,375000,0.04236427198812433,0.3214285714285714,0.3942953020134228,0.26470588235294124,172.0,5,False,False,True,True,False,True,False,False,False,True
Maruti Eeco 5 Seater AC BSIV,2017,400000,0.05083721111514047,0.3659523809523809,0.19194630872483223,0.10947712418300655,101.0,5,False,False,True,True,False,True,False,False,False,False
Renault KWID 1.0 RXT Optional,2016,315000,0.025418393734092055,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,True,False,False
BMW 3 Series 320d Highline,2012,1100000,0.033891332861108195,0.3826190476190476,0.46006711409395973,0.40359477124183013,380.0,5,True,False,False,True,False,False,False,True,False,False
Maruti Eeco 5 Seater AC BSIV,2016,375000,0.05083721111514047,0.3659523809523809,0.19194630872483223,0.10947712418300655,101.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Celerio VXI,2015,350000,0.012285338087217046,0.55,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Wagon R LX Minor,2010,120000,0.05083721111514047,0.44999999999999996,0.14664429530201342,0.0931372549019608,84.0,5,False,False,True,True,False,True,False,False,False,True
Mahindra XUV500 W6 2WD,2015,819999,0.03812780242461626,0.38095238095238093,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,False,False,False
Hyundai i20 1.2 Asta Option,2018,700000,0.012708985043567853,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,False,False,False
Maruti Celerio ZXI Optional AMT BSIV,2018,451999,0.012708985043567853,0.55,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,False,False,True,False,False
Hyundai Grand i10 Magna,2016,500000,0.023723805908688826,0.44999999999999996,0.19228187919463088,0.1339869281045752,114.0,5,False,False,True,True,False,True,False,False,False,True
Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,1250000,0.03812780242461626,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,8,True,False,False,True,False,True,False,False,False,False
Mahindra TUV 300 T8,2015,500000,0.05083721111514047,0.44023809523809515,0.2916107382550335,0.18300653594771243,240.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Swift VDI BSIV,2015,490000,0.025418393734092055,0.6,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire ZDi,2008,200000,0.06227567893661225,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Wagon R VXI BSIII,2012,240000,0.014827219825321886,0.44999999999999996,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 1.2 Spotz,2018,655000,0.008260692001884382,0.4428571428571429,0.19228187919463088,0.1335239651416122,114.7,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 Active 1.2 SX,2018,620000,0.01627863429777975,0.4092857142857143,0.19228187919463088,0.13360566448801747,114.73,5,False,False,True,True,False,True,False,False,False,False
Maruti Swift VXI Windsong Limited edition,2015,450000,0.014827219825321886,0.48571428571428565,0.19228187919463088,0.13700980392156864,115.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Wagon R LXI BS IV,2014,310000,0.014827219825321886,0.48833333333333334,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Alto LXi,2007,150000,0.021181924170583986,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,False,False,True
Chevrolet Beat Diesel LT,2012,180000,0.05083721111514047,0.6057142857142858,0.10469798657718118,0.0675381263616558,150.0,5,True,False,False,True,False,True,False,False,False,False
Tata Indica Vista TDI LS,2011,150000,0.05083721111514047,0.4619047619047618,0.2620805369127517,0.10130718954248367,135.4,5,True,False,False,True,False,True,False,False,False,False
Ford Figo Diesel EXI,2011,160000,0.04744803546433401,0.47619047619047616,0.2600671140939598,0.09586056644880177,160.0,5,True,False,False,True,False,True,False,True,False,False
Mahindra Scorpio EX,2013,600000,0.02965486329760012,0.3333333333333333,0.6372483221476509,0.11492374727668848,200.0,8,True,False,False,True,False,True,False,False,False,True
Skoda Rapid 1.6 TDI Ambition Plus Alloy,2012,380000,0.06142838502391063,0.4880952380952381,0.3268456375838926,0.1925381263616558,250.0,5,True,False,False,True,False,True,False,False,False,False
Tata Indigo LX,2007,120000,0.057191915460402566,0.40476190476190477,0.2620805369127517,0.10130718954248367,13.5,5,True,False,False,True,False,True,False,False,False,False
Tata Indigo TDI,2012,135000,0.06185203198026144,0.4669047619047619,0.2620805369127517,0.10130718954248367,135.4,5,True,False,False,True,False,True,False,False,False,False
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,610000,0.004236045916551717,0.44999999999999996,0.19228187919463088,0.13360566448801747,113.75,5,False,False,True,True,False,True,False,False,False,False
Volkswagen Polo 1.5 TDI Comfortline,2020,260000,0.021181924170583986,0.4795238095238095,0.2932885906040268,0.1516884531590414,230.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai Xcent 1.2 VTVT S,2017,500000,0.010590750261813818,0.4795238095238095,0.19228187919463088,0.13360566448801747,113.75,5,False,False,True,True,False,True,False,False,False,False
Renault KWID 1.0,2016,220000,0.008472515480059785,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Honda Civic 1.8 S MT,2006,121000,0.02965486329760012,0.3214285714285714,0.3942953020134228,0.26470588235294124,172.0,5,False,False,True,True,False,True,False,True,False,False
Tata Indigo CS eLX BS IV,2017,350000,0.021181924170583986,0.5952380952380952,0.25906040268456376,0.09861111111111114,140.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai i20 1.4 CRDi Asta,2011,280000,0.04236427198812433,0.5476190476190476,0.25906040268456376,0.15577342047930287,22.4,5,True,False,False,True,False,True,False,True,False,False
Tata Nexon 1.2 Revotron XZ Plus,2020,919999,0.008472515480059785,0.40476190476190477,0.19261744966442954,0.20615468409586063,170.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai i20 1.4 CRDi Asta,2011,320000,0.0656648545874187,0.5476190476190476,0.25906040268456376,0.15577342047930287,22.4,5,True,False,False,True,False,True,False,False,False,False
Ford Figo Diesel LXI,2012,140000,0.02965486329760012,0.47619047619047616,0.2600671140939598,0.09586056644880177,160.0,5,True,False,False,True,False,True,True,False,False,False
Maruti SX4 VDI,2012,310000,0.010590750261813818,0.5119047619047619,0.2093959731543624,0.15250544662309368,200.0,5,True,False,False,True,False,True,False,True,False,False
Maruti 800 EX 5 Speed,2006,65000,0.05083721111514047,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,True,False,False
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,300000,0.03812780242461626,0.4333333333333333,0.2093959731543624,0.11165577342047932,172.5,7,True,False,False,True,False,True,False,False,False,False
Tata Safari Storme EX,2015,503000,0.046600741551632394,0.3357142857142857,0.5218120805369127,0.313562091503268,320.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R LXI,2013,225000,0.02471641072741877,0.5188095238095237,0.12550335570469798,0.09327342047930283,90.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Baleno Alpha 1.3,2018,740000,0.016444280257712916,0.6521428571428571,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,False,False,True,False,False,False,False
Honda Jazz VX,2016,550000,0.023933087505126127,0.4333333333333333,0.1929530201342282,0.15223311546840962,110.0,5,False,False,True,False,True,True,False,False,False,False
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,0.03360664210644045,0.3092857142857143,0.6275167785234899,0.184640522875817,200.0,7,True,False,False,False,True,True,False,True,False,False
Maruti Swift AMT VVT VXI,2019,650000,0.002380895894691534,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,True,False,False,False,False,False
Toyota Etios VX,2017,625000,0.010818672324330553,0.3995238095238095,0.2926174496644295,0.15231481481481485,132.0,5,False,False,True,False,True,True,False,False,False,False
Maruti Swift AMT ZXI,2018,600000,0.029561237320246594,0.5238095238095237,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,False,False,False,False,False,False,False
Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,0.02384666352603056,0.5714285714285714,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,False,False,True,False,False,False,False
Honda Amaze V CVT Petrol BSIV,2019,779000,0.0029786617501025227,0.45238095238095233,0.1929530201342282,0.15239651416122008,110.0,5,False,False,True,False,True,False,False,False,False,False
Skoda Rapid 1.6 MPI AT Elegance,2016,645000,0.004659692872902524,0.3404761904761905,0.3268456375838926,0.1925381263616558,153.0,5,False,False,True,False,False,False,False,False,False,False
Mahindra XUV500 W8 2WD,2011,575000,0.046600741551632394,0.35952380952380947,0.5218120805369127,0.2919389978213508,330.0,7,True,False,False,True,False,True,False,True,False,False
Tata Xenon XT EX 4X2,2014,440000,0.046600741551632394,0.3211904761904762,0.5218120805369127,0.2865740740740741,320.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Swift VDI,2012,380000,0.04236427198812433,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Tata Manza Aura (ABS) Safire,2010,140000,0.0494391761591828,0.3571428571428571,0.24966442953020132,0.15577342047930287,116.0,5,False,False,True,True,False,True,True,False,False,False
Tata Zest Quadrajet 1.3 75PS XE,2015,475000,0.010590750261813818,0.5464285714285714,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Ldi BSIV,2010,400000,0.07458770678207939,0.4238095238095238,0.2093959731543624,0.11492374727668848,190.0,5,True,False,False,True,False,True,False,False,False,False
Honda Amaze Anniversary Edition,2015,509999,0.03473862677380981,0.6142857142857143,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,False,False,False
Hyundai i10 Era 1.1 iTech SE,2010,275000,0.033891332861108195,0.4716666666666666,0.15503355704697988,0.0959967320261438,99.04,5,False,False,True,True,False,True,False,False,False,False
Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,650000,0.01694545460707592,0.4333333333333333,0.2093959731543624,0.11149237472766886,172.5,7,True,False,False,True,False,True,False,True,False,False
Renault Duster 4x4,2014,650000,0.05465003372229772,0.46952380952380945,0.2808724832214765,0.20601851851851855,245.0,5,True,False,False,True,False,True,False,False,False,False
Fiat Punto EVO 1.3 Emotion,2016,360000,0.025418393734092055,0.4880952380952381,0.2093959731543624,0.16040305010893247,209.0,5,True,False,False,True,False,True,False,True,False,False
Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,650000,0.03473862677380981,0.5173809523809524,0.2932885906040268,0.20648148148148154,250.0,5,True,False,False,True,False,False,False,False,False,False
Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,675000,0.021181924170583986,0.4333333333333333,0.2093959731543624,0.11149237472766886,172.5,7,True,False,False,True,False,True,False,True,False,False
Maruti 800 AC,2006,50000,0.01694545460707592,0.38333333333333336,0.057718120805369116,0.011437908496732041,59.0,4,False,False,True,True,False,True,False,False,False,True
Maruti Wagon R VXI Opt 1.2,2017,445000,0.016733631128900514,0.48857142857142855,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Hyundai Elite i20 Sportz Plus Diesel,2018,750000,0.01694545460707592,0.5366666666666666,0.25906040268456376,0.15239651416122008,224.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift VDI,2012,425000,0.023723805908688826,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Hyundai i20 1.4 Asta Option,2017,850000,0.022876511995987215,0.5366666666666666,0.25906040268456376,0.15231481481481485,219.7,5,True,False,False,True,False,True,False,False,False,False
Maruti Wagon R VXI BS IV,2016,400000,0.008472515480059785,0.48833333333333334,0.12550335570469798,0.09324618736383446,90.0,5,False,False,True,True,False,True,False,True,False,False
Tata Indica V2 eLX,2014,200000,0.023679746625228343,0.5952380952380952,0.25906040268456376,0.09858387799564271,140.0,5,True,False,False,True,False,True,False,True,False,False
Honda Amaze SX i-DTEC,2016,550000,0.014827219825321886,0.6142857142857143,0.2932885906040268,0.17919389978213512,200.0,5,True,False,False,True,False,True,False,False,False,False
Honda Brio V MT,2012,250000,0.04109333111907191,0.4619047619047618,0.19261744966442954,0.1470588235294118,109.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Alto 800 LXI,2014,206000,0.05083721111514047,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,True,False,False
Hyundai EON Magna Plus,2014,290000,0.021181924170583986,0.5023809523809524,0.06375838926174496,0.0610021786492375,74.5,5,False,False,True,True,False,True,False,False,False,False
Tata Nano Lx BSIV,2010,45000,0.012878443826108175,0.6190476190476191,0.0,0.00599128540305012,48.0,4,False,False,True,True,False,True,True,False,False,False
Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000,0.006354280698305751,0.47619047619047616,0.2929530201342282,0.22385620915032683,300.0,5,True,False,False,True,False,True,False,False,False,False
Nissan Sunny Diesel XL,2012,220000,0.046600741551632394,0.5152380952380953,0.2808724832214765,0.14161220043572986,200.0,5,True,False,False,True,False,True,False,False,False,True
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,515000,0.05083721111514047,0.35333333333333333,0.5097315436241611,0.37363834422657954,400.0,5,True,False,False,True,False,False,False,True,False,False
Maruti Alto LX,2010,170000,0.04236427198812433,0.469047619047619,0.057718120805369116,0.036764705882352935,62.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Swift Vdi BSIII,2010,260000,0.05083721111514047,0.4238095238095238,0.2093959731543624,0.11492374727668848,190.0,5,True,False,False,True,False,True,False,True,False,False
Volkswagen Vento Diesel Highline,2012,315000,0.05507368067864853,0.489047619047619,0.3268456375838926,0.1928104575163399,250.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Alto K10 2010-2014 VXI,2011,225000,0.032196745035704966,0.4980952380952381,0.12550335570469798,0.09340958605664489,90.0,5,False,False,True,True,False,True,False,True,False,False
Volkswagen Jetta 2.0L TDI Comfortline,2012,420000,0.046600741551632394,0.46023809523809517,0.45100671140939597,0.286764705882353,320.0,5,True,False,False,True,False,True,False,False,False,True
Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,525000,0.0406696841627211,0.2869047619047619,0.5218120805369127,0.23747276688453162,290.0,8,True,False,False,True,False,True,False,False,False,False
Maruti Swift AMT ZDI,2018,670000,0.03812780242461626,0.6761904761904761,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,False,False,False,False,False
Nissan Sunny Diesel XL,2012,220000,0.046600741551632394,0.5152380952380953,0.2808724832214765,0.14161220043572986,200.0,5,True,False,False,True,False,True,False,False,False,True
Ford Figo Diesel Celebration Edition,2013,250000,0.010590750261813818,0.47619047619047616,0.2600671140939598,0.09613289760348585,160.0,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VDi,2009,229999,0.03812780242461626,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Swift Dzire VDi,2009,229999,0.06947767719457597,0.4595238095238095,0.2093959731543624,0.11192810457516343,190.0,5,True,False,False,True,False,True,False,True,False,False
Honda Amaze EX i-Vtech,2013,300000,0.05083721111514047,0.42857142857142855,0.19261744966442954,0.14678649237472768,109.0,5,False,False,True,True,False,True,False,True,False,False
Maruti A-Star Vxi,2010,165000,0.027960275472196896,0.45238095238095233,0.12550335570469798,0.09068627450980392,90.0,5,False,False,True,True,False,True,False,True,False,False
Hyundai Verna 1.6 CRDI,2011,360000,0.06651214850012031,0.5314285714285714,0.3214765100671141,0.25462962962962965,259.9,5,True,False,False,True,False,True,False,True,False,False
Hyundai Verna 1.6 CRDI,2011,380000,0.06651214850012031,0.5314285714285714,0.3214765100671141,0.25462962962962965,259.9,5,True,False,False,True,False,True,False,True,False,False
Renault KWID 1.0 RXT 02 Anniversary Edition,2017,300000,0.014827219825321886,0.5478571428571428,0.12583892617449663,0.0931372549019608,91.0,5,False,False,True,True,False,True,False,False,False,False
Mahindra Scorpio 2.6 Turbo 9 Str,2008,320000,0.04236427198812433,0.30238095238095236,0.6661073825503355,0.22821350762527237,28.3,9,True,False,False,True,False,True,False,True,False,False
Datsun GO Plus T BSIV,2016,325000,0.02965486329760012,0.46285714285714286,0.19261744966442954,0.0931372549019608,104.0,7,False,False,True,True,False,True,False,True,False,False
Tata Manza Aqua Quadrajet BS IV,2010,160000,0.012708985043567853,0.5028571428571429,0.2093959731543624,0.15250544662309368,200.0,5,True,False,False,True,False,True,False,True,False,False
Mahindra Bolero Power Plus SLE,2018,630000,0.01694545460707592,0.39285714285714285,0.2916107382550335,0.10130718954248367,195.0,7,True,False,False,True,False,True,False,False,False,False
Maruti Swift VXI,2020,600000,0.0021178111347976833,0.505,0.19228187919463088,0.13344226579520696,113.0,5,False,False,True,True,False,True,False,False,False,False
Maruti Alto 800 VXI,2014,229999,0.012708985043567853,0.5414285714285714,0.057718120805369116,0.0394880174291939,69.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Swift ZDi,2014,440000,0.02965486329760012,0.5452380952380952,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,True,False,False
Chevrolet Spark 1.0 LT,2007,90000,0.025418393734092055,0.42857142857142855,0.12449664429530202,0.07952069716775602,90.3,5,False,False,True,True,False,True,False,True,False,False
Maruti Ciaz VDI SHVS,2017,750000,0.025418393734092055,0.6688095238095237,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,False,False,False
Honda City V MT,2012,330000,0.033891332861108195,0.4,0.2929530201342282,0.2273965141612201,146.0,5,False,False,True,True,False,True,False,True,False,False
Maruti Ciaz ZDi Plus SHVS,2016,715000,0.02965486329760012,0.6688095238095237,0.2093959731543624,0.1516884531590414,200.0,5,True,False,False,True,False,True,False,True,False,False
Skoda Fabia 1.2 TDI Active Plus,2013,250000,0.06354661980566467,0.49666666666666665,0.1929530201342282,0.11492374727668848,180.0,5,True,False,False,True,False,True,False,True,False,False
Maruti Zen Estilo 1.1 LX BSIII,2007,120000,0.06354661980566467,0.4333333333333333,0.14664429530201342,0.08496732026143793,84.0,5,False,False,True,True,False,True,False,True,False,False
Ford Ikon 1.6 Nxt,2004,100000,0.010590750261813818,0.33809523809523806,0.3265100671140939,0.1612200435729848,130.0,5,False,False,True,True,False,True,False,False,False,True
Skoda Rapid 1.5 TDI AT Style BSIV,2017,850000,0.014827219825321886,0.5171428571428571,0.2932885906040268,0.2064270152505447,250.0,5,True,False,False,True,False,False,False,True,False,False
Hyundai Xcent 1.2 CRDi E Plus,2018,450000,0.02033463025788237,0.6047619047619047,0.18859060402684566,0.11211873638344229,190.24,5,True,False,False,True,False,True,False,False,False,False
Maruti Swift Dzire VDI,2015,600000,0.057191915460402566,0.633095238095238,0.2093959731543624,0.11220043572984752,190.0,5,True,False,False,True,False,True,False,False,False,False
